line_id,date,recon_error,threshold,is_anomaly
L-02,2022-04-02,0.56873,1.543334,0
L-02,2022-04-03,0.580528,1.543334,0
L-02,2022-04-04,0.587258,1.543334,0
L-02,2022-04-05,0.580135,1.543334,0
L-02,2022-04-06,0.60865,1.543334,0
L-02,2022-04-07,0.544132,1.543334,0
L-02,2022-04-08,0.521786,1.543334,0
L-02,2022-04-09,0.517836,1.543334,0
L-02,2022-04-10,0.50046,1.543334,0
L-02,2022-04-11,0.51205,1.543334,0
L-02,2022-04-12,0.502664,1.543334,0
L-02,2022-04-13,0.512417,1.543334,0
L-02,2022-04-14,0.522433,1.543334,0
L-02,2022-04-15,0.514997,1.543334,0
L-02,2022-04-16,0.524665,1.543334,0
L-02,2022-04-17,0.529924,1.543334,0
L-02,2022-04-18,0.513976,1.543334,0
L-02,2022-04-19,0.529941,1.543334,0
L-02,2022-04-20,0.552932,1.543334,0
L-02,2022-04-21,0.552543,1.543334,0
L-02,2022-04-22,0.549128,1.543334,0
L-02,2022-04-23,0.554411,1.543334,0
L-02,2022-04-24,0.544806,1.543334,0
L-02,2022-04-25,0.514722,1.543334,0
L-02,2022-04-26,0.49229,1.543334,0
L-02,2022-04-27,0.489718,1.543334,0
L-02,2022-04-28,0.481276,1.543334,0
L-02,2022-04-29,0.492918,1.543334,0
L-02,2022-04-30,0.489156,1.543334,0
L-02,2022-05-01,0.535955,1.543334,0
L-02,2022-05-02,0.486052,1.543334,0
L-02,2022-05-03,0.46383,1.543334,0
L-02,2022-05-04,0.450638,1.543334,0
L-02,2022-05-05,0.454328,1.543334,0
L-02,2022-05-06,0.458819,1.543334,0
L-02,2022-05-07,0.446754,1.543334,0
L-02,2022-05-08,0.473751,1.543334,0
L-02,2022-05-09,0.509407,1.543334,0
L-02,2022-05-10,0.572076,1.543334,0
L-02,2022-05-11,0.581048,1.543334,0
L-02,2022-05-12,0.580327,1.543334,0
L-02,2022-05-13,0.570342,1.543334,0
L-02,2022-05-14,0.579044,1.543334,0
L-02,2022-05-15,0.585004,1.543334,0
L-02,2022-05-16,0.580535,1.543334,0
L-02,2022-05-17,0.603697,1.543334,0
L-02,2022-05-18,0.605877,1.543334,0
L-02,2022-05-19,0.553173,1.543334,0
L-02,2022-05-20,0.591498,1.543334,0
L-02,2022-05-21,0.573415,1.543334,0
L-02,2022-05-22,0.585024,1.543334,0
L-02,2022-05-23,0.606271,1.543334,0
L-02,2022-05-24,0.628002,1.543334,0
L-02,2022-05-25,0.635612,1.543334,0
L-02,2022-05-26,0.624639,1.543334,0
L-02,2022-05-27,0.590096,1.543334,0
L-02,2022-05-28,0.602117,1.543334,0
L-02,2022-05-29,0.602595,1.543334,0
L-02,2022-05-30,0.590011,1.543334,0
L-02,2022-05-31,0.588981,1.543334,0
L-02,2022-06-01,0.58301,1.543334,0
L-02,2022-06-02,0.572528,1.543334,0
L-02,2022-06-03,0.616356,1.543334,0
L-02,2022-06-04,0.619556,1.543334,0
L-02,2022-06-05,0.611018,1.543334,0
L-02,2022-06-06,0.618708,1.543334,0
L-02,2022-06-07,0.602364,1.543334,0
L-02,2022-06-08,0.563872,1.543334,0
L-02,2022-06-09,0.513832,1.543334,0
L-02,2022-06-10,0.504812,1.543334,0
L-02,2022-06-11,0.517671,1.543334,0
L-02,2022-06-12,0.528068,1.543334,0
L-02,2022-06-13,0.523942,1.543334,0
L-02,2022-06-14,0.51643,1.543334,0
L-02,2022-06-15,0.513805,1.543334,0
L-02,2022-06-16,0.511078,1.543334,0
L-02,2022-06-17,0.520947,1.543334,0
L-02,2022-06-18,0.524372,1.543334,0
L-02,2022-06-19,0.531245,1.543334,0
L-02,2022-06-20,1.075435,1.543334,0
L-02,2022-06-21,1.05256,1.543334,0
L-02,2022-06-22,1.045245,1.543334,0
L-02,2022-06-23,1.060143,1.543334,0
L-02,2022-06-24,1.050079,1.543334,0
L-02,2022-06-25,1.039373,1.543334,0
L-02,2022-06-26,1.056988,1.543334,0
L-02,2022-06-27,1.058928,1.543334,0
L-02,2022-06-28,1.059835,1.543334,0
L-02,2022-06-29,1.0927,1.543334,0
L-02,2022-06-30,1.069152,1.543334,0
L-02,2022-07-01,1.087579,1.543334,0
L-02,2022-07-02,1.102524,1.543334,0
L-02,2022-07-03,1.044267,1.543334,0
L-02,2022-07-04,1.030004,1.543334,0
L-02,2022-07-05,1.007806,1.543334,0
L-02,2022-07-06,1.003997,1.543334,0
L-02,2022-07-07,0.987281,1.543334,0
L-02,2022-07-08,1.003592,1.543334,0
L-02,2022-07-09,1.01466,1.543334,0
L-02,2022-07-10,1.001983,1.543334,0
L-02,2022-07-11,1.005148,1.543334,0
L-02,2022-07-12,0.999023,1.543334,0
L-02,2022-07-13,1.013271,1.543334,0
L-02,2022-07-14,0.997557,1.543334,0
L-02,2022-07-15,1.016554,1.543334,0
L-02,2022-07-16,1.025577,1.543334,0
L-02,2022-07-17,1.098889,1.543334,0
L-02,2022-07-18,1.152402,1.543334,0
L-02,2022-07-19,1.107332,1.543334,0
L-02,2022-07-20,0.659953,1.543334,0
L-02,2022-07-21,0.629195,1.543334,0
L-02,2022-07-22,0.594309,1.543334,0
L-02,2022-07-23,0.608407,1.543334,0
L-02,2022-07-24,0.598912,1.543334,0
L-02,2022-07-25,0.597145,1.543334,0
L-02,2022-07-26,0.577664,1.543334,0
L-02,2022-07-27,0.553853,1.543334,0
L-02,2022-07-28,0.562286,1.543334,0
L-02,2022-07-29,0.552235,1.543334,0
L-02,2022-07-30,0.56258,1.543334,0
L-02,2022-07-31,0.559365,1.543334,0
L-02,2022-08-01,0.530899,1.543334,0
L-02,2022-08-02,0.5091,1.543334,0
L-02,2022-08-03,0.545857,1.543334,0
L-02,2022-08-04,0.558727,1.543334,0
L-02,2022-08-05,0.572385,1.543334,0
L-02,2022-08-06,0.585577,1.543334,0
L-02,2022-08-07,0.58357,1.543334,0
L-02,2022-08-08,0.562983,1.543334,0
L-02,2022-08-09,0.568439,1.543334,0
L-02,2022-08-10,0.577321,1.543334,0
L-02,2022-08-11,0.584709,1.543334,0
L-02,2022-08-12,0.617636,1.543334,0
L-02,2022-08-13,0.622325,1.543334,0
L-02,2022-08-14,0.630504,1.543334,0
L-02,2022-08-15,0.614932,1.543334,0
L-02,2022-08-16,0.610295,1.543334,0
L-02,2022-08-17,0.600549,1.543334,0
L-02,2022-08-18,0.610103,1.543334,0
L-02,2022-08-19,0.598403,1.543334,0
L-02,2022-08-20,0.574847,1.543334,0
L-02,2022-08-21,0.534223,1.543334,0
L-02,2022-08-22,0.924152,1.543334,0
L-02,2022-08-23,1.001037,1.543334,0
L-02,2022-08-24,1.018921,1.543334,0
L-02,2022-08-25,1.008491,1.543334,0
L-02,2022-08-26,0.964923,1.543334,0
L-02,2022-08-27,0.962538,1.543334,0
L-02,2022-08-28,0.948895,1.543334,0
L-02,2022-08-29,0.937359,1.543334,0
L-02,2022-08-30,0.945918,1.543334,0
L-02,2022-08-31,0.937881,1.543334,0
L-02,2022-09-01,0.935188,1.543334,0
L-02,2022-09-02,0.892533,1.543334,0
L-02,2022-09-03,0.894357,1.543334,0
L-02,2022-09-04,0.901519,1.543334,0
L-02,2022-09-05,0.903,1.543334,0
L-02,2022-09-06,0.881604,1.543334,0
L-02,2022-09-07,0.883622,1.543334,0
L-02,2022-09-08,0.886434,1.543334,0
L-02,2022-09-09,0.924899,1.543334,0
L-02,2022-09-10,0.90943,1.543334,0
L-02,2022-09-11,0.875296,1.543334,0
L-02,2022-09-12,1.325985,1.543334,0
L-02,2022-09-13,1.319456,1.543334,0
L-02,2022-09-14,1.347438,1.543334,0
L-02,2022-09-15,1.384221,1.543334,0
L-02,2022-09-16,1.384975,1.543334,0
L-02,2022-09-17,1.383774,1.543334,0
L-02,2022-09-18,1.369968,1.543334,0
L-02,2022-09-19,1.367055,1.543334,0
L-02,2022-09-20,1.359183,1.543334,0
L-02,2022-09-21,0.970305,1.543334,0
L-02,2022-09-22,0.996838,1.543334,0
L-02,2022-09-23,0.978027,1.543334,0
L-02,2022-09-24,0.976287,1.543334,0
L-02,2022-09-25,0.982352,1.543334,0
L-02,2022-09-26,0.958183,1.543334,0
L-02,2022-09-27,0.961557,1.543334,0
L-02,2022-09-28,0.984307,1.543334,0
L-02,2022-09-29,0.973027,1.543334,0
L-02,2022-09-30,0.971021,1.543334,0
L-02,2022-10-01,0.954042,1.543334,0
L-02,2022-10-02,0.954006,1.543334,0
L-02,2022-10-03,0.938314,1.543334,0
L-02,2022-10-04,0.922305,1.543334,0
L-02,2022-10-05,0.934436,1.543334,0
L-02,2022-10-06,0.951959,1.543334,0
L-02,2022-10-07,0.952973,1.543334,0
L-02,2022-10-08,0.954592,1.543334,0
L-02,2022-10-09,0.924661,1.543334,0
L-02,2022-10-10,0.922158,1.543334,0
L-02,2022-10-11,0.922978,1.543334,0
L-02,2022-10-12,0.514498,1.543334,0
L-02,2022-10-13,0.46138,1.543334,0
L-02,2022-10-14,0.463284,1.543334,0
L-02,2022-10-15,0.476294,1.543334,0
L-02,2022-10-16,0.46731,1.543334,0
L-02,2022-10-17,0.455027,1.543334,0
L-02,2022-10-18,0.462605,1.543334,0
L-02,2022-10-19,0.453126,1.543334,0
L-02,2022-10-20,0.452178,1.543334,0
L-02,2022-10-21,0.457821,1.543334,0
L-02,2022-10-22,0.451221,1.543334,0
L-02,2022-10-23,0.462379,1.543334,0
L-02,2022-10-24,0.442748,1.543334,0
L-02,2022-10-25,0.463245,1.543334,0
L-02,2022-10-26,0.465281,1.543334,0
L-02,2022-10-27,0.474582,1.543334,0
L-02,2022-10-28,0.501016,1.543334,0
L-02,2022-10-29,0.511559,1.543334,0
L-02,2022-10-30,0.520415,1.543334,0
L-02,2022-10-31,0.532155,1.543334,0
L-02,2022-11-01,0.532994,1.543334,0
L-02,2022-11-02,0.530859,1.543334,0
L-02,2022-11-03,0.543127,1.543334,0
L-02,2022-11-04,0.528175,1.543334,0
L-02,2022-11-05,0.519558,1.543334,0
L-02,2022-11-06,0.537226,1.543334,0
L-02,2022-11-07,0.552233,1.543334,0
L-02,2022-11-08,0.544593,1.543334,0
L-02,2022-11-09,0.509897,1.543334,0
L-02,2022-11-10,0.523081,1.543334,0
L-02,2022-11-11,0.536021,1.543334,0
L-02,2022-11-12,0.536563,1.543334,0
L-02,2022-11-13,0.543399,1.543334,0
L-02,2022-11-14,0.530116,1.543334,0
L-02,2022-11-15,0.540756,1.543334,0
L-02,2022-11-16,0.536422,1.543334,0
L-02,2022-11-17,0.551272,1.543334,0
L-02,2022-11-18,0.55417,1.543334,0
L-02,2022-11-19,0.555961,1.543334,0
L-02,2022-11-20,0.563777,1.543334,0
L-02,2022-11-21,0.55975,1.543334,0
L-02,2022-11-22,0.589365,1.543334,0
L-02,2022-11-23,0.61233,1.543334,0
L-02,2022-11-24,0.604818,1.543334,0
L-02,2022-11-25,0.605675,1.543334,0
L-02,2022-11-26,0.599087,1.543334,0
L-02,2022-11-27,0.544563,1.543334,0
L-02,2022-11-28,0.541406,1.543334,0
L-02,2022-11-29,0.531044,1.543334,0
L-02,2022-11-30,0.50994,1.543334,0
L-02,2022-12-01,0.552693,1.543334,0
L-02,2022-12-02,0.564573,1.543334,0
L-02,2022-12-03,0.56635,1.543334,0
L-02,2022-12-04,0.568697,1.543334,0
L-02,2022-12-05,0.553205,1.543334,0
L-02,2022-12-06,0.593857,1.543334,0
L-02,2022-12-07,0.643773,1.543334,0
L-02,2022-12-08,0.750523,1.543334,0
L-02,2022-12-09,0.787518,1.543334,0
L-02,2022-12-10,0.74466,1.543334,0
L-02,2022-12-11,0.70331,1.543334,0
L-02,2022-12-12,0.717558,1.543334,0
L-02,2022-12-13,0.663812,1.543334,0
L-02,2022-12-14,0.675678,1.543334,0
L-02,2022-12-15,1.209728,1.543334,0
L-02,2022-12-16,1.207372,1.543334,0
L-02,2022-12-17,1.150404,1.543334,0
L-02,2022-12-18,1.163146,1.543334,0
L-02,2022-12-19,1.158338,1.543334,0
L-02,2022-12-20,1.24099,1.543334,0
L-02,2022-12-21,1.208892,1.543334,0
L-02,2022-12-22,1.220925,1.543334,0
L-02,2022-12-23,1.227652,1.543334,0
L-02,2022-12-24,1.254578,1.543334,0
L-02,2022-12-25,1.256087,1.543334,0
L-02,2022-12-26,1.22992,1.543334,0
L-02,2022-12-27,1.255578,1.543334,0
L-02,2022-12-28,1.294527,1.543334,0
L-02,2022-12-29,1.31807,1.543334,0
L-02,2022-12-30,1.360806,1.543334,0
L-02,2022-12-31,1.296165,1.543334,0
L-03,2022-01-30,0.792164,1.412213,0
L-03,2022-01-31,0.788087,1.412213,0
L-03,2022-02-01,0.774661,1.412213,0
L-03,2022-02-02,0.776141,1.412213,0
L-03,2022-02-03,0.729436,1.412213,0
L-03,2022-02-04,0.732722,1.412213,0
L-03,2022-02-05,0.736816,1.412213,0
L-03,2022-02-06,0.740627,1.412213,0
L-03,2022-02-07,0.721011,1.412213,0
L-03,2022-02-08,0.756764,1.412213,0
L-03,2022-02-09,0.771468,1.412213,0
L-03,2022-02-10,0.748064,1.412213,0
L-03,2022-02-11,0.737209,1.412213,0
L-03,2022-02-12,0.759259,1.412213,0
L-03,2022-02-13,0.777844,1.412213,0
L-03,2022-02-14,0.772282,1.412213,0
L-03,2022-02-15,0.763552,1.412213,0
L-03,2022-02-16,0.749848,1.412213,0
L-03,2022-02-17,0.506177,1.412213,0
L-03,2022-02-18,0.475828,1.412213,0
L-03,2022-02-19,0.466615,1.412213,0
L-03,2022-02-20,0.458586,1.412213,0
L-03,2022-02-21,0.453548,1.412213,0
L-03,2022-02-22,0.47736,1.412213,0
L-03,2022-02-23,0.474916,1.412213,0
L-03,2022-02-24,0.478429,1.412213,0
L-03,2022-02-25,0.436575,1.412213,0
L-03,2022-02-26,0.443648,1.412213,0
L-03,2022-02-27,0.440509,1.412213,0
L-03,2022-02-28,0.443508,1.412213,0
L-03,2022-03-01,0.461061,1.412213,0
L-03,2022-03-02,0.488815,1.412213,0
L-03,2022-03-03,0.484156,1.412213,0
L-03,2022-03-04,0.487895,1.412213,0
L-03,2022-03-05,0.49827,1.412213,0
L-03,2022-03-06,0.486744,1.412213,0
L-03,2022-03-07,0.448642,1.412213,0
L-03,2022-03-08,0.471213,1.412213,0
L-03,2022-03-09,0.466439,1.412213,0
L-03,2022-03-10,0.728346,1.412213,0
L-03,2022-03-11,0.740586,1.412213,0
L-03,2022-03-12,0.728485,1.412213,0
L-03,2022-03-13,0.736877,1.412213,0
L-03,2022-03-14,0.741479,1.412213,0
L-03,2022-03-15,0.748048,1.412213,0
L-03,2022-03-16,0.7545,1.412213,0
L-03,2022-03-17,0.745112,1.412213,0
L-03,2022-03-18,0.779652,1.412213,0
L-03,2022-03-19,0.787898,1.412213,0
L-03,2022-03-20,0.780587,1.412213,0
L-03,2022-03-21,0.777642,1.412213,0
L-03,2022-03-22,0.7763,1.412213,0
L-03,2022-03-23,0.796119,1.412213,0
L-03,2022-03-24,0.780154,1.412213,0
L-03,2022-03-25,0.795093,1.412213,0
L-03,2022-03-26,0.829561,1.412213,0
L-03,2022-03-27,0.811986,1.412213,0
L-03,2022-03-28,0.804808,1.412213,0
L-03,2022-03-29,0.788972,1.412213,0
L-03,2022-03-30,0.787715,1.412213,0
L-03,2022-03-31,0.773655,1.412213,0
L-03,2022-04-01,0.776186,1.412213,0
L-03,2022-04-02,0.776088,1.412213,0
L-03,2022-04-03,0.784732,1.412213,0
L-03,2022-04-04,0.777924,1.412213,0
L-03,2022-04-05,0.77355,1.412213,0
L-03,2022-04-06,0.791441,1.412213,0
L-03,2022-04-07,0.770075,1.412213,0
L-03,2022-04-08,0.804115,1.412213,0
L-03,2022-04-09,0.520817,1.412213,0
L-03,2022-04-10,0.585218,1.412213,0
L-03,2022-04-11,0.58982,1.412213,0
L-03,2022-04-12,0.594708,1.412213,0
L-03,2022-04-13,0.575474,1.412213,0
L-03,2022-04-14,0.532266,1.412213,0
L-03,2022-04-15,0.522752,1.412213,0
L-03,2022-04-16,0.481923,1.412213,0
L-03,2022-04-17,0.448559,1.412213,0
L-03,2022-04-18,0.452387,1.412213,0
L-03,2022-04-19,0.462842,1.412213,0
L-03,2022-04-20,0.46826,1.412213,0
L-03,2022-04-21,0.461871,1.412213,0
L-03,2022-04-22,0.455348,1.412213,0
L-03,2022-04-23,0.46068,1.412213,0
L-03,2022-04-24,0.466729,1.412213,0
L-03,2022-04-25,0.448171,1.412213,0
L-03,2022-04-26,0.468192,1.412213,0
L-03,2022-04-27,0.506729,1.412213,0
L-03,2022-04-28,0.538965,1.412213,0
L-03,2022-04-29,0.551089,1.412213,0
L-03,2022-04-30,0.542796,1.412213,0
L-03,2022-05-01,0.527144,1.412213,0
L-03,2022-05-02,0.519494,1.412213,0
L-03,2022-05-03,0.48431,1.412213,0
L-03,2022-05-04,0.470002,1.412213,0
L-03,2022-05-05,0.471254,1.412213,0
L-03,2022-05-06,0.462852,1.412213,0
L-03,2022-05-07,0.466869,1.412213,0
L-03,2022-05-08,0.454674,1.412213,0
L-03,2022-05-09,0.47771,1.412213,0
L-03,2022-05-10,0.470491,1.412213,0
L-03,2022-05-11,0.463317,1.412213,0
L-03,2022-05-12,0.50412,1.412213,0
L-03,2022-05-13,0.512734,1.412213,0
L-03,2022-05-14,0.507754,1.412213,0
L-03,2022-05-15,0.567052,1.412213,0
L-03,2022-05-16,0.557401,1.412213,0
L-03,2022-05-17,0.559916,1.412213,0
L-03,2022-05-18,0.555836,1.412213,0
L-03,2022-05-19,0.557414,1.412213,0
L-03,2022-05-20,0.563657,1.412213,0
L-03,2022-05-21,0.562693,1.412213,0
L-03,2022-05-22,0.547797,1.412213,0
L-03,2022-05-23,0.537499,1.412213,0
L-03,2022-05-24,0.542892,1.412213,0
L-03,2022-05-25,0.538838,1.412213,0
L-03,2022-05-26,0.530442,1.412213,0
L-03,2022-05-27,0.489393,1.412213,0
L-03,2022-05-28,0.487355,1.412213,0
L-03,2022-05-29,0.486003,1.412213,0
L-03,2022-05-30,0.515796,1.412213,0
L-03,2022-05-31,0.516012,1.412213,0
L-03,2022-06-01,0.540067,1.412213,0
L-03,2022-06-02,0.539122,1.412213,0
L-03,2022-06-03,0.543971,1.412213,0
L-03,2022-06-04,0.55037,1.412213,0
L-03,2022-06-05,0.548228,1.412213,0
L-03,2022-06-06,0.534046,1.412213,0
L-03,2022-06-07,0.54636,1.412213,0
L-03,2022-06-08,0.511195,1.412213,0
L-03,2022-06-09,0.513351,1.412213,0
L-03,2022-06-10,0.552779,1.412213,0
L-03,2022-06-11,0.513886,1.412213,0
L-03,2022-06-12,0.498729,1.412213,0
L-03,2022-06-13,0.517727,1.412213,0
L-03,2022-06-14,0.463798,1.412213,0
L-03,2022-06-15,0.485289,1.412213,0
L-03,2022-06-16,0.477474,1.412213,0
L-03,2022-06-17,0.4826,1.412213,0
L-03,2022-06-18,0.49101,1.412213,0
L-03,2022-06-19,0.48336,1.412213,0
L-03,2022-06-20,0.489612,1.412213,0
L-03,2022-06-21,0.587577,1.412213,0
L-03,2022-06-22,0.594933,1.412213,0
L-03,2022-06-23,0.728131,1.412213,0
L-03,2022-06-24,0.717851,1.412213,0
L-03,2022-06-25,0.710268,1.412213,0
L-03,2022-06-26,1.088489,1.412213,0
L-03,2022-06-27,1.112734,1.412213,0
L-03,2022-06-28,1.115629,1.412213,0
L-03,2022-06-29,1.110944,1.412213,0
L-03,2022-06-30,1.103084,1.412213,0
L-03,2022-07-01,1.089236,1.412213,0
L-03,2022-07-02,1.121194,1.412213,0
L-03,2022-07-03,1.12674,1.412213,0
L-03,2022-07-04,1.125669,1.412213,0
L-03,2022-07-05,1.132298,1.412213,0
L-03,2022-07-06,1.136323,1.412213,0
L-03,2022-07-07,1.130966,1.412213,0
L-03,2022-07-08,1.138344,1.412213,0
L-03,2022-07-09,1.142346,1.412213,0
L-03,2022-07-10,1.138265,1.412213,0
L-03,2022-07-11,1.15082,1.412213,0
L-03,2022-07-12,1.148889,1.412213,0
L-03,2022-07-13,1.12496,1.412213,0
L-03,2022-07-14,1.111815,1.412213,0
L-03,2022-07-15,1.114401,1.412213,0
L-03,2022-07-16,1.107018,1.412213,0
L-03,2022-07-17,1.118773,1.412213,0
L-03,2022-07-18,1.117773,1.412213,0
L-03,2022-07-19,1.127489,1.412213,0
L-03,2022-07-20,1.126202,1.412213,0
L-03,2022-07-21,1.075025,1.412213,0
L-03,2022-07-22,1.103432,1.412213,0
L-03,2022-07-23,0.943059,1.412213,0
L-03,2022-07-24,0.941465,1.412213,0
L-03,2022-07-25,0.953298,1.412213,0
L-03,2022-07-26,0.480749,1.412213,0
L-03,2022-07-27,0.46654,1.412213,0
L-03,2022-07-28,0.490109,1.412213,0
L-03,2022-07-29,0.506502,1.412213,0
L-03,2022-07-30,0.506702,1.412213,0
L-03,2022-07-31,0.499622,1.412213,0
L-03,2022-08-01,0.490343,1.412213,0
L-03,2022-08-02,0.499746,1.412213,0
L-03,2022-08-03,0.504629,1.412213,0
L-03,2022-08-04,0.494512,1.412213,0
L-03,2022-08-05,0.4943,1.412213,0
L-03,2022-08-06,0.486778,1.412213,0
L-03,2022-08-07,0.812236,1.412213,0
L-03,2022-08-08,0.799151,1.412213,0
L-03,2022-08-09,0.789726,1.412213,0
L-03,2022-08-10,0.758921,1.412213,0
L-03,2022-08-11,0.759085,1.412213,0
L-03,2022-08-12,0.744044,1.412213,0
L-03,2022-08-13,0.741987,1.412213,0
L-03,2022-08-14,0.738104,1.412213,0
L-03,2022-08-15,0.71928,1.412213,0
L-03,2022-08-16,0.693252,1.412213,0
L-03,2022-08-17,0.711509,1.412213,0
L-03,2022-08-18,0.702312,1.412213,0
L-03,2022-08-19,0.746164,1.412213,0
L-03,2022-08-20,0.73967,1.412213,0
L-03,2022-08-21,1.435506,1.412213,1
L-03,2022-08-22,1.477933,1.412213,1
L-03,2022-08-23,1.478124,1.412213,1
L-03,2022-08-24,1.471682,1.412213,1
L-03,2022-08-25,1.481499,1.412213,1
L-03,2022-08-26,1.483381,1.412213,1
L-03,2022-08-27,1.46647,1.412213,1
L-03,2022-08-28,1.450773,1.412213,1
L-03,2022-08-29,1.457845,1.412213,1
L-03,2022-08-30,1.461698,1.412213,1
L-03,2022-08-31,1.456237,1.412213,1
L-03,2022-09-01,1.470117,1.412213,1
L-03,2022-09-02,1.465171,1.412213,1
L-03,2022-09-03,1.472476,1.412213,1
L-03,2022-09-04,1.474429,1.412213,1
L-03,2022-09-05,1.524488,1.412213,1
L-03,2022-09-06,1.164709,1.412213,0
L-03,2022-09-07,1.159095,1.412213,0
L-03,2022-09-08,1.138059,1.412213,0
L-03,2022-09-09,1.147457,1.412213,0
L-03,2022-09-10,1.148123,1.412213,0
L-03,2022-09-11,1.139695,1.412213,0
L-03,2022-09-12,1.135379,1.412213,0
L-03,2022-09-13,1.151774,1.412213,0
L-03,2022-09-14,1.157446,1.412213,0
L-03,2022-09-15,1.167073,1.412213,0
L-03,2022-09-16,1.167944,1.412213,0
L-03,2022-09-17,1.174931,1.412213,0
L-03,2022-09-18,1.169796,1.412213,0
L-03,2022-09-19,1.167646,1.412213,0
L-03,2022-09-20,0.49585,1.412213,0
L-03,2022-09-21,0.493883,1.412213,0
L-03,2022-09-22,0.478065,1.412213,0
L-03,2022-09-23,0.491747,1.412213,0
L-03,2022-09-24,0.510813,1.412213,0
L-03,2022-09-25,0.524658,1.412213,0
L-03,2022-09-26,0.512954,1.412213,0
L-03,2022-09-27,0.502993,1.412213,0
L-03,2022-09-28,0.482907,1.412213,0
L-03,2022-09-29,0.481405,1.412213,0
L-03,2022-09-30,0.499282,1.412213,0
L-03,2022-10-01,1.158748,1.412213,0
L-03,2022-10-02,1.096548,1.412213,0
L-03,2022-10-03,1.048744,1.412213,0
L-03,2022-10-04,1.043811,1.412213,0
L-03,2022-10-05,1.006078,1.412213,0
L-03,2022-10-06,0.998783,1.412213,0
L-03,2022-10-07,0.993703,1.412213,0
L-03,2022-10-08,0.978898,1.412213,0
L-03,2022-10-09,0.991345,1.412213,0
L-03,2022-10-10,0.988012,1.412213,0
L-03,2022-10-11,0.991102,1.412213,0
L-03,2022-10-12,1.222646,1.412213,0
L-03,2022-10-13,1.22071,1.412213,0
L-03,2022-10-14,1.216814,1.412213,0
L-03,2022-10-15,1.21283,1.412213,0
L-03,2022-10-16,1.228204,1.412213,0
L-03,2022-10-17,1.218033,1.412213,0
L-03,2022-10-18,1.222828,1.412213,0
L-03,2022-10-19,1.216078,1.412213,0
L-03,2022-10-20,1.196239,1.412213,0
L-03,2022-10-21,1.179019,1.412213,0
L-03,2022-10-22,1.183327,1.412213,0
L-03,2022-10-23,1.148534,1.412213,0
L-03,2022-10-24,1.231979,1.412213,0
L-03,2022-10-25,1.231975,1.412213,0
L-03,2022-10-26,1.238349,1.412213,0
L-03,2022-10-27,1.276473,1.412213,0
L-03,2022-10-28,1.297355,1.412213,0
L-03,2022-10-29,1.307624,1.412213,0
L-03,2022-10-30,1.278159,1.412213,0
L-03,2022-10-31,0.753021,1.412213,0
L-03,2022-11-01,0.743811,1.412213,0
L-03,2022-11-02,1.168334,1.412213,0
L-03,2022-11-03,1.144059,1.412213,0
L-03,2022-11-04,1.1242,1.412213,0
L-03,2022-11-05,1.112828,1.412213,0
L-03,2022-11-06,1.136911,1.412213,0
L-03,2022-11-07,1.131277,1.412213,0
L-03,2022-11-08,1.148765,1.412213,0
L-03,2022-11-09,1.154522,1.412213,0
L-03,2022-11-10,1.138106,1.412213,0
L-03,2022-11-11,0.913431,1.412213,0
L-03,2022-11-12,0.922994,1.412213,0
L-03,2022-11-13,0.929958,1.412213,0
L-03,2022-11-14,0.952126,1.412213,0
L-03,2022-11-15,0.925408,1.412213,0
L-03,2022-11-16,0.937342,1.412213,0
L-03,2022-11-17,0.967094,1.412213,0
L-03,2022-11-18,0.959328,1.412213,0
L-03,2022-11-19,1.081781,1.412213,0
L-03,2022-11-20,1.103958,1.412213,0
L-03,2022-11-21,1.117429,1.412213,0
L-03,2022-11-22,1.115076,1.412213,0
L-03,2022-11-23,1.008675,1.412213,0
L-03,2022-11-24,1.000029,1.412213,0
L-03,2022-11-25,1.002985,1.412213,0
L-03,2022-11-26,0.959015,1.412213,0
L-03,2022-11-27,0.947689,1.412213,0
L-03,2022-11-28,0.943263,1.412213,0
L-03,2022-11-29,0.936398,1.412213,0
L-03,2022-11-30,0.922124,1.412213,0
L-03,2022-12-01,0.923368,1.412213,0
L-03,2022-12-02,0.584234,1.412213,0
L-03,2022-12-03,0.581425,1.412213,0
L-03,2022-12-04,0.56808,1.412213,0
L-03,2022-12-05,0.557581,1.412213,0
L-03,2022-12-06,0.54017,1.412213,0
L-03,2022-12-07,0.574903,1.412213,0
L-03,2022-12-08,0.58374,1.412213,0
L-03,2022-12-09,0.793538,1.412213,0
L-03,2022-12-10,0.774616,1.412213,0
L-03,2022-12-11,0.776985,1.412213,0
L-03,2022-12-12,0.772823,1.412213,0
L-03,2022-12-13,0.791747,1.412213,0
L-03,2022-12-14,0.802001,1.412213,0
L-03,2022-12-15,0.781922,1.412213,0
L-03,2022-12-16,0.786731,1.412213,0
L-03,2022-12-17,0.785184,1.412213,0
L-03,2022-12-18,0.773047,1.412213,0
L-03,2022-12-19,0.650119,1.412213,0
L-03,2022-12-20,0.651621,1.412213,0
L-03,2022-12-21,0.65694,1.412213,0
L-03,2022-12-22,0.67654,1.412213,0
L-03,2022-12-23,0.670695,1.412213,0
L-03,2022-12-24,0.68964,1.412213,0
L-03,2022-12-25,0.690621,1.412213,0
L-03,2022-12-26,0.695003,1.412213,0
L-03,2022-12-27,0.686243,1.412213,0
L-03,2022-12-28,0.691094,1.412213,0
